"song_id","track_name","track_artist","track_popularity","track_album_name","release_day","release_month","release_year","playlist_name","playlist_genre","playlist_sub_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"4s8d14hvhb70imctngvzqq_4s8d14hvhb70imctngvzqq_4s8d14hvhb70imctngvzqq","i love it (& lil pump)","kanye west","79","i love it",7,9,"2018","hip pop","r.b","hip pop","0.901","0.522","2","-8.304","1","0.33","0.0114","0","0.259","0.329","104.053","127947"
"1litf5zxjc1by9sbpeljfd_1litf5zxjc1by9sbpeljfd_1litf5zxjc1by9sbpeljfd","juju on that beat (tz anthem)","zay hilfigerrr","63","juju on that beat (tz anthem)",30,9,"2016","hip pop","r.b","hip pop","0.807","0.887","1","-3.892","1","0.275","0.00381","0","0.391","0.78","160.517","144244"
"0jp9xo3adetgsdueisiszl_0jp9xo3adetgsdueisiszl_0jp9xo3adetgsdueisiszl","moonlight","xxxtentacion","86","?",16,3,"2018","hip pop","r.b","hip pop","0.921","0.537","9","-5.723","0","0.0804","0.556","0.00404","0.102","0.711","128.009","135090"
"2g1txogbaemj7fkgnkf6ud_2g1txogbaemj7fkgnkf6ud_2g1txogbaemj7fkgnkf6ud","wake up in the sky","gucci mane","73","evil genius",7,12,"2018","hip pop","r.b","hip pop","0.8","0.578","4","-5.144","0","0.0485","0.00381","0","0.367","0.367","143.01","203161"
"6jqvhmsar8flfsn53ypofp_6jqvhmsar8flfsn53ypofp_6jqvhmsar8flfsn53ypofp","noticed","lil mosey","18","northsbest",19,10,"2018","hip pop","r.b","hip pop","0.699","0.558","11","-7.622","1","0.0603","0.462","0","0.116","0.493","79.992","165000"
"6dww8y59miirezwonqzgoy_6dww8y59miirezwonqzgoy_6dww8y59miirezwonqzgoy","pull up","lil mosey","8","northsbest",19,10,"2018","hip pop","r.b","hip pop","0.655","0.607","7","-5.815","0","0.0862","0.554","0","0.115","0.2","149.033","183624"
"2jvzf1rmd7le3kmflsyzd8_2jvzf1rmd7le3kmflsyzd8_2jvzf1rmd7le3kmflsyzd8","middle child","j. cole","86","middle child",23,1,"2019","hip pop","r.b","hip pop","0.837","0.364","8","-11.713","1","0.276","0.149","0","0.271","0.463","123.984","213594"
"0sgkqnvqo9kpytsri1h6cf_0sgkqnvqo9kpytsri1h6cf_0sgkqnvqo9kpytsri1h6cf","bounce back","big sean","76","i decided.",3,2,NA,"hip pop","r.b","hip pop","0.78","0.574","1","-5.628","0","0.141","0.104","0","0.129","0.273","81.502","222360"
"7eosdrwbpubebeorrpvgko_7eosdrwbpubebeorrpvgko_7eosdrwbpubebeorrpvgko","water","ugly god","61","the booty tape",4,8,NA,"hip pop","r.b","hip pop","0.816","0.245","0","-15.617","0","0.414","0.616","0.000813","0.127","0.187","140.04","138936"
"5p7ujcruxascnwrawnhr1c_5p7ujcruxascnwrawnhr1c_5p7ujcruxascnwrawnhr1c","without me","halsey","88","without me",4,10,"2018","hip pop","r.b","hip pop","0.752","0.488","6","-7.05","1","0.0705","0.297","9.11e-06","0.0936","0.533","136.041","201661"
"25sgk305kzfyuqvbqiahim_25sgk305kzfyuqvbqiahim_25sgk305kzfyuqvbqiahim","sweet but psycho","ava max","87","sweet but psycho",17,8,"2018","hip pop","r.b","hip pop","0.719","0.704","1","-4.724","1","0.0476","0.0691","0","0.166","0.628","133.002","187436"
"2dpayneqhirxtzbfnsse99_2dpayneqhirxtzbfnsse99_2dpayneqhirxtzbfnsse99","happier","marshmello","89","happier",17,8,"2018","hip pop","r.b","hip pop","0.687","0.792","5","-2.749","1","0.0452","0.191","0","0.167","0.671","100.015","214290"
"4nzmonvsjvnkf7nw5nkxip_4nzmonvsjvnkf7nw5nkxip_4nzmonvsjvnkf7nw5nkxip","bury a friend","billie eilish","21","bury a friend",30,1,"2019","hip pop","r.b","hip pop","0.905","0.389","8","-14.505","1","0.332","0.74","0.162","0.106","0.196","120.046","193143"
"6zeewid2sgw4lap2jv61pz_6zeewid2sgw4lap2jv61pz_6zeewid2sgw4lap2jv61pz","better","khalid","81","suncity",18,10,"2018","hip pop","r.b","hip pop","0.596","0.552","0","-10.278","0","0.097","0.0765","0.334","0.104","0.112","97.949","229320"
"2vxelyx666f8uxcj0dzf8b_2vxelyx666f8uxcj0dzf8b_2vxelyx666f8uxcj0dzf8b","shallow","lady gaga","88","a star is born soundtrack",5,10,"2018","hip pop","r.b","hip pop","0.572","0.385","7","-6.362","1","0.0308","0.371","0","0.231","0.323","95.799","215733"
"4lkxjlzav0nxwln8mxhvtq_4lkxjlzav0nxwln8mxhvtq_4lkxjlzav0nxwln8mxhvtq","coming down","halsey","60","badlands (deluxe)",28,8,"2015","hip pop","r.b","hip pop","0.625","0.753","6","-5.983","0","0.166","0.436","0.00273","0.367","0.539","88.956","223299"
"09istsimfysgyp0piqdqac_09istsimfysgyp0piqdqac_09istsimfysgyp0piqdqac","the middle","zedd","84","the middle",23,1,"2018","hip pop","r.b","hip pop","0.753","0.657","7","-3.061","1","0.0449","0.171","0","0.112","0.437","107.01","184732"
"08bnpgld8ahkpnnerrac6g_08bnpgld8ahkpnnerrac6g_08bnpgld8ahkpnnerrac6g","friends","marshmello","83","friends",9,2,"2018","hip pop","r.b","hip pop","0.626","0.88","9","-2.384","0","0.0504","0.205","0","0.128","0.534","95.079","202621"
"4w8nizpimy6qz1mntfa5um_4w8nizpimy6qz1mntfa5um_4w8nizpimy6qz1mntfa5um","taki taki (with selena gomez, ozuna & cardi b)","dj snake","83","taki taki (with selena gomez, ozuna & cardi b)",28,9,"2018","hip pop","r.b","hip pop","0.842","0.801","8","-4.167","0","0.228","0.157","4.82e-06","0.0642","0.617","95.881","212500"
"79esexlqqmq0gpz0xqsztv_79esexlqqmq0gpz0xqsztv_79esexlqqmq0gpz0xqsztv","lost in japan","shawn mendes","79","shawn mendes",25,5,"2018","hip pop","r.b","hip pop","0.713","0.738","10","-6.784","1","0.374","0.255","5.98708941917866","0.106","0.425","105.027","201200"
"2rshsoi04658ql5xgqvov3_2rshsoi04658ql5xgqvov3_2rshsoi04658ql5xgqvov3","bad liar","imagine dragons","83","origins (deluxe)",9,11,"2018","hip pop","r.b","hip pop","0.383","0.637","3","-6.993","1","0.0703","0.0722","0","0.368","0.0827","177.913","260773"
"5n4ernce7kuuccm7zemwzk_5n4ernce7kuuccm7zemwzk_5n4ernce7kuuccm7zemwzk","electricity (with dua lipa)","silk city","81","electricity (with dua lipa)",6,9,"2018","hip pop","r.b","hip pop","0.588","0.67","0","-6.439","1","0.0473","0.0104","3.33e-06","0.338","0.505","118.159","238173"
"4vuwkh455at9kenofztqmf_4vuwkh455at9kenofztqmf_4vuwkh455at9kenofztqmf","beautiful (feat. camila cabello)","bazzi","81","beautiful (feat. camila cabello)",2,8,"2018","hip pop","r.b","hip pop","0.638","0.717","2","-4.722","1","0.0337","0.346","0","0.105","0.249","100.027","180000"
"3odkdayso1vqqg0ptv7uwa_3odkdayso1vqqg0ptv7uwa_3odkdayso1vqqg0ptv7uwa","lean wit me","juice wrld","83","goodbye & good riddance",10,12,"2018","hip pop","r.b","hip pop","0.665","0.651","1","-5.515","1","0.156","0.0414","0","0.0896","0.237","163.935","175755"
"6gy7rxb6ku5viwc7wgwsl3_6gy7rxb6ku5viwc7wgwsl3_6gy7rxb6ku5viwc7wgwsl3","kika","6ix9ine","18","dummy boy",27,11,"2018","hip pop","r.b","hip pop","0.745","0.715","1","-3.368","0","0.245","0.128","0","0.182","0.342","94.513","136032"
"2lklhbphxlg5araxff148n_2lklhbphxlg5araxff148n_2lklhbphxlg5araxff148n","lemon - edit","n.e.r.d","58","lemon (edit)",6,12,NA,"hip pop","r.b","hip pop","0.805","0.71","1","-6.642","1","0.309","0.000881","2.64e-05","0.358","0.147","190.044","146907"
"5ubwxxosh9buhzsq0cybha_5ubwxxosh9buhzsq0cybha_5ubwxxosh9buhzsq0cybha","level up","ciara","68","level up",18,7,"2018","hip pop","r.b","hip pop","0.746","0.825","1","-4.666","1","0.169","0.0142","0.0107","0.121","0.584","152.914","204150"
"5xn4iyttw6fugiuywjbuhg_5xn4iyttw6fugiuywjbuhg_5xn4iyttw6fugiuywjbuhg","goodbye (feat. nicki minaj & willy william)","jason derulo","71","goodbye (feat. nicki minaj & willy william)",24,8,"2018","hip pop","r.b","hip pop","0.643","0.904","0","-3.694","1","0.0739","0.0776","0","0.189","0.481","103.028","195419"
"2robgg0p9yjf9mc8nzhosp_2robgg0p9yjf9mc8nzhosp_2robgg0p9yjf9mc8nzhosp","fefe (feat. nicki minaj & murda beatz)","6ix9ine","0","fefe (feat. nicki minaj & murda beatz)",22,7,"2018","hip pop","r.b","hip pop","0.931","0.387","1","-9.127","1","0.412","0.088","0","0.136","0.376","125.978","179405"
"0d2iyfpkom0qckvclckbao_0d2iyfpkom0qckvclckbao_0d2iyfpkom0qckvclckbao","eastside (with halsey & khalid)","benny blanco","84","eastside (with halsey & khalid)",12,7,"2018","hip pop","r.b","hip pop","0.56","0.68","6","-7.648","0","0.321","0.555","0","0.116","0.319","89.391","173800"
"0qijsbm2fh1cj45xo9egqq_0qijsbm2fh1cj45xo9egqq_0qijsbm2fh1cj45xo9egqq","wake up in the sky","gucci mane","78","wake up in the sky",14,9,"2018","hip pop","r.b","hip pop","0.8","0.578","4","-5.144","0","0.0485","0.00381","0","0.359","0.367","143.01","204665"
"32iywq4oyiurngnofj1aeh_32iywq4oyiurngnofj1aeh_32iywq4oyiurngnofj1aeh","lucid dreams","juice wrld","5","lucid dreams",4,5,"2018","hip pop","r.b","hip pop","0.437","0.481","11","-9.681","0","0.237","0.377","0","0.33","0.216","83.606","239947"
"5dfwf0jqmgzdciu9zjenta_5dfwf0jqmgzdciu9zjenta_5dfwf0jqmgzdciu9zjenta","ring (feat. kehlani)","cardi b","71","invasion of privacy",6,4,"2018","hip pop","r.b","hip pop","0.767","0.543","1","-7.881","0","0.103","0.049","0","0.115","0.485","106.029","177140"
"1rfofaqepacxvehizbje6w_1rfofaqepacxvehizbje6w_1rfofaqepacxvehizbje6w","havana (feat. young thug)","camila cabello","84","camila",12,1,"2018","hip pop","r.b","hip pop","0.765","0.523","2","-4.333","1","0.03","0.184","3.56e-05","0.132","0.394","104.988","217307"
"65nwozqoxny4jxqaplfxrf_65nwozqoxny4jxqaplfxrf_65nwozqoxny4jxqaplfxrf","psycho (feat. ty dolla $ign)","post malone","9","psycho (feat. ty dolla $ign)",23,2,"2018","hip pop","r.b","hip pop","0.74","0.558","8","-8.115","1","0.102","0.566","0","0.112","0.421","140.057","220880"
"3ee8jmje8o58chk66qrvc2_3ee8jmje8o58chk66qrvc2_3ee8jmje8o58chk66qrvc2","sad!","xxxtentacion","87","?",16,3,"2018","hip pop","r.b","hip pop","0.74","0.613","8","-4.88","1","0.145","0.258","0.00372","0.123","0.473","75.023","166606"
"4dvpf9jzjcorqgtluaeyj9_4dvpf9jzjcorqgtluaeyj9_4dvpf9jzjcorqgtluaeyj9","plain jane","a$ap ferg","77","still striving",18,8,NA,"hip pop","r.b","hip pop","0.797","0.844","11","-5.482","1","0.275","0.0651","0","0.087","0.52","170.142","173600"
"6hzilirieu8s0iqy8kikhj_6hzilirieu8s0iqy8kikhj_6hzilirieu8s0iqy8kikhj","dna.","kendrick lamar","79","damn.",14,4,NA,"hip pop","r.b","hip pop","0.638","0.523","1","-6.664","1","0.357","0.00454","0","0.0842","0.422","139.913","185947"
"5htpbe8h35rj67eawhqsjx_5htpbe8h35rj67eawhqsjx_5htpbe8h35rj67eawhqsjx","caroline","amine","77","good for you",28,7,NA,"hip pop","r.b","hip pop","0.941","0.335","5","-10.179","0","0.505","0.17","0","0.262","0.707","120.041","209640"
"1f5cbqtdrykjarzvrshadi_1f5cbqtdrykjarzvrshadi_1f5cbqtdrykjarzvrshadi","drowning (feat. kodak black)","a boogie wit da hoodie","78","the bigger artist",29,9,NA,"hip pop","r.b","hip pop","0.839","0.81","5","-5.274","0","0.0568","0.501","0","0.117","0.814","129.014","209269"
"4pzovbqgnshkd8opsp7ivm_4pzovbqgnshkd8opsp7ivm_4pzovbqgnshkd8opsp7ivm","everyday we lit (feat. pnb rock)","yfn lucci","66","long live nut",3,3,NA,"hip pop","r.b","hip pop","0.758","0.646","7","-4.701","1","0.112","0.128","0","0.0778","0.589","155.955","197171"
"4bfmyoddkt3hqsrommrbgv_4bfmyoddkt3hqsrommrbgv_4bfmyoddkt3hqsrommrbgv","photograph - felix jaehn remix","ed sheeran","53","photograph (felix jaehn remix)",18,6,"2015","edm - pop remixes","edm","pop edm","0.726","0.697","4","-6.257","1","0.0404","0.0997","0.00733","0.0823","0.54","120.004","202586"
"4rekc7wcyuhpptxlqc7u0f_4rekc7wcyuhpptxlqc7u0f_4rekc7wcyuhpptxlqc7u0f","i really like you - blasterjaxx remix","carly rae jepsen","0","i really like you (remixes)",24,4,"2015","edm - pop remixes","edm","pop edm","0.606","0.773","2","-6.665","0","0.0397","0.0415","0.000714","0.0968","0.529","128.007","215626"
"4ogmljampdrt3tc52iaw7q_4ogmljampdrt3tc52iaw7q_4ogmljampdrt3tc52iaw7q","higher place - bassjackers remix","dimitri vegas & like mike","18","higher place (remixes)",28,8,"2015","edm - pop remixes","edm","pop edm","0.677","0.696","4","-3.513","0","0.173","0.00435","0.233","0.402","0.2","128","288765"
"7vfwgvgilgngbinu5lvsqg_7vfwgvgilgngbinu5lvsqg_7vfwgvgilgngbinu5lvsqg","i took a pill in ibiza - seeb remix","mike posner","17","i took a pill in ibiza (seeb remix)",24,7,"2015","edm - pop remixes","edm","pop edm","0.673","0.79","7","-4.663","0","0.0893","0.037","2.44128530162852","0.0875","0.705","102.013","199227"
"6kugaibi0pt4kmv2ny636k_6kugaibi0pt4kmv2ny636k_6kugaibi0pt4kmv2ny636k","player - jai wolf remix","tinashe","25","player (remixes)",5,2,"2016","edm - pop remixes","edm","pop edm","0.582","0.872","4","-0.936","0","0.0462","0.0654","0.000182","0.0436","0.196","106.038","247925"
"0pjmtiskhtjkogn1bpzxac_0pjmtiskhtjkogn1bpzxac_0pjmtiskhtjkogn1bpzxac","paradise - tiesto remix","coldplay","48","princess of china",1,6,"2012","edm - pop remixes","edm","pop edm","0.637","0.736","2","-6.003","0","0.0404","0.0123","0.14","0.0798","0.643","130.015","286347"
"1qohlipggxtmysydyiysil_1qohlipggxtmysydyiysil_1qohlipggxtmysydyiysil","often - kygo remix","the weeknd","7","often (kygo remix)",7,4,"2015","edm - pop remixes","edm","pop edm","0.582","0.498","7","-9.906","0","0.0455","0.12","0","0.385","0.426","80.028","234400"
"6roebexibugizsgegwmqmr_6roebexibugizsgegwmqmr_6roebexibugizsgegwmqmr","waves feat. chris brown & t.i - robin schulz remix","mr. probz","48","waves [feat. chris brown & t.i. (robin schulz remix)]",13,11,"2014","edm - pop remixes","edm","pop edm","0.775","0.476","1","-9.459","1","0.0311","0.0123","9.46766133443452","0.156","0.423","119.99","190846"
"1kwrqxjhuvvuwjtypwdd2s_1kwrqxjhuvvuwjtypwdd2s_1kwrqxjhuvvuwjtypwdd2s","damn daniel - radio mix","bombs away","39","damn daniel (bombs away remix)",4,3,"2016","edm - pop remixes","edm","pop edm","0.71","0.964","1","-1.257","0","0.0502","0.0314","0.0145","0.294","0.72","128.068","163000"
"02doxneivyvonhtk1fgqrz_02doxneivyvonhtk1fgqrz_02doxneivyvonhtk1fgqrz","nothing really matters - afrojack remix","mr. probz","52","nothing really matters (afrojack remix)",20,2,"2015","edm - pop remixes","edm","pop edm","0.656","0.752","4","-5.622","1","0.0378","0.354","1.1e-05","0.0707","0.477","128.029","199247"
"1vynpqrtbp74rzvifekfcj_1vynpqrtbp74rzvifekfcj_1vynpqrtbp74rzvifekfcj","hands to myself - fareoh remix","selena gomez","0","hands to myself (remixes)",4,3,"2016","edm - pop remixes","edm","pop edm","0.702","0.736","8","-3.937","1","0.0338","0.000645","0.0299","0.263","0.0851","111.013","181093"
"6uylbu0r2eimpdglt7bv28_6uylbu0r2eimpdglt7bv28_6uylbu0r2eimpdglt7bv28","heroes (we could be) - jai wolf remix","alesso","0","heroes (we could be) [the remixes]",8,12,"2014","edm - pop remixes","edm","pop edm","0.629","0.883","9","-2.573","0","0.0415","0.331","3.18e-05","0.0922","0.23","140.044","205720"
"3ibuw6j8n0axsbfx8zmqsr_3ibuw6j8n0axsbfx8zmqsr_3ibuw6j8n0axsbfx8zmqsr","are you with me - dash berlin radio edit","lost frequencies","37","are you with me (dash berlin radio edit)",15,5,"2015","edm - pop remixes","edm","pop edm","0.532","0.757","8","-3.056","1","0.0545","0.229","0","0.187","0.638","128.053","168095"
"7mqkksqxpqd11s4tf0tihk_7mqkksqxpqd11s4tf0tihk_7mqkksqxpqd11s4tf0tihk","circus - diplo circus remix","britney spears","31","circus - remix ep",20,2,"2009","edm - pop remixes","edm","pop edm","0.826","0.693","11","-5.947","0","0.161","0.0307","0.272","0.0891","0.451","125.009","265187"
"5vdl10sh5hsvwvfenagov1_5vdl10sh5hsvwvfenagov1_5vdl10sh5hsvwvfenagov1","the illest - kronic remix","far east movement","0","the illest (remixes)",1,1,"2014","edm - pop remixes","edm","pop edm","0.78","0.876","0","-3.398","1","0.0399","0.00391","2.36978008497972","0.0746","0.289","130.037","282013"
"73tu1voolt9rhwglohym0j_73tu1voolt9rhwglohym0j_73tu1voolt9rhwglohym0j","titanium (feat. sia) - alesso remix","david guetta","46","titanium (feat. sia)",9,12,"2011","edm - pop remixes","edm","pop edm","0.696","0.652","0","-6.826","0","0.0461","0.00326","8.42854710742831","0.0894","0.13","125.981","403810"
"7mc4no8g5eoak7uulolegs_7mc4no8g5eoak7uulolegs_7mc4no8g5eoak7uulolegs","la la la - kaos remix","naughty boy","35","la la la",1,1,"2013","edm - pop remixes","edm","pop edm","0.599","0.814","6","-3.653","0","0.0829","0.118","0.00541","0.194","0.665","145.054","234653"
"5frcyqcnvqaxgdboyjmwgy_5frcyqcnvqaxgdboyjmwgy_5frcyqcnvqaxgdboyjmwgy","like i would - the white panda remix","zayn","30","like i would (the white panda remix)",13,5,"2016","edm - pop remixes","edm","pop edm","0.631","0.773","10","-4.623","0","0.0405","0.358","0","0.108","0.603","121.836","198074"
"7alwpkqucppoi6or8wjnzd_7alwpkqucppoi6or8wjnzd_7alwpkqucppoi6or8wjnzd","get closer","clairmont","0","get closer",13,6,"2016","edm - pop remixes","edm","pop edm","0.473","0.553","0","-11.759","1","0.337","0.193","0.22","0.327","0.421","123.532","193770"
"4sdp10fc5xghxl1vaimvyn_4sdp10fc5xghxl1vaimvyn_4sdp10fc5xghxl1vaimvyn","inside out - dubvision remix","the chainsmokers","35","inside out (dubvision remix)",15,7,"2016","edm - pop remixes","edm","pop edm","0.719","0.799","10","-4.805","1","0.0551","0.0186","3.94e-05","0.29","0.266","125.993","299547"
"3movm7hedsppuraoartqhl_3movm7hedsppuraoartqhl_3movm7hedsppuraoartqhl","perfect strangers - pedro carrilho remix","jonas blue","0","perfect strangers (remixes)",22,7,"2016","edm - pop remixes","edm","pop edm","0.694","0.816","10","-5.124","0","0.0374","0.0387","6.31e-06","0.287","0.544","126.025","274336"
"1hr4wnfofmkr0xk5bt3vgm_1hr4wnfofmkr0xk5bt3vgm_1hr4wnfofmkr0xk5bt3vgm","shouldve been us - lost kings remix","tori kelly","0","shouldve been us (remixes)",16,10,"2015","edm - pop remixes","edm","pop edm","0.712","0.902","6","-2.909","0","0.0487","0.357","4.54953658529557","0.244","0.854","110.031","193760"
"3cg2hduob1kxre4n56rhuc_3cg2hduob1kxre4n56rhuc_3cg2hduob1kxre4n56rhuc","young and beautiful [lana del rey vs. cedric gervais] - cedric gervais remix radio edit","lana del rey","36","young and beautiful [lana del rey vs. cedric gervais] (cedric gervais remix radio edit)",29,10,"2013","edm - pop remixes","edm","pop edm","0.551","0.874","11","-4.559","0","0.0496","0.0427","0.00129","0.396","0.421","125.985","227115"
"7drho95mhtbx5jrbk7ykvs_7drho95mhtbx5jrbk7ykvs_7drho95mhtbx5jrbk7ykvs","california king bed - bassjackers radio","rihanna","0","california king bed (remixes)",15,7,"2011","edm - pop remixes","edm","pop edm","0.589","0.821","7","-3.385","1","0.0413","0.000318","8.46845358978026","0.39","0.159","127.986","199053"
"4jay3d5vimwbhj7tbqeuqu_4jay3d5vimwbhj7tbqeuqu_4jay3d5vimwbhj7tbqeuqu","cold water (feat. justin bieber & mo) - lost frequencies remix","major lazer","30","cold water (feat. justin bieber & mo) [remixes]",9,9,"2016","edm - pop remixes","edm","pop edm","0.709","0.542","2","-9.056","1","0.0381","0.184","5e-04","0.0852","0.474","114.955","236304"
"6ednu64ls0ivt97s2fbnb1_6ednu64ls0ivt97s2fbnb1_6ednu64ls0ivt97s2fbnb1","superlove - ftampa remix","tinashe","20","superlove (the remixes)",9,9,"2016","edm - pop remixes","edm","pop edm","0.545","0.784","5","-5.407","0","0.0391","0.154","0","0.273","0.641","139.97","178367"
"0pwpkm93l2dbwwmbotvwpq_0pwpkm93l2dbwwmbotvwpq_0pwpkm93l2dbwwmbotvwpq","treat you better - ashworth remix","shawn mendes","2","treat you better (ashworth remix)",16,8,"2016","edm - pop remixes","edm","pop edm","0.704","0.627","1","-6.724","1","0.0586","0.201","0","0.102","0.601","92.919","232667"
"6l778pa16suyyvfhqnmndy_6l778pa16suyyvfhqnmndy_6l778pa16suyyvfhqnmndy","starboy - kygo remix","the weeknd","5","starboy (kygo remix)",11,11,"2016","edm - pop remixes","edm","pop edm","0.751","0.623","9","-7.215","0","0.0939","0.209","0","0.168","0.383","93.01","244720"
"4fndcrxlm39qjrgwvjti3y_4fndcrxlm39qjrgwvjti3y_4fndcrxlm39qjrgwvjti3y","let me love you - marshmello remix","dj snake","0","let me love you (marshmello remix)",2,12,"2016","edm - pop remixes","edm","pop edm","0.66","0.828","8","-3.139","1","0.039","0.0184","0","0.117","0.23","119.999","180013"
"7ldlgbsvshuunfwyimgbxn_7ldlgbsvshuunfwyimgbxn_7ldlgbsvshuunfwyimgbxn","paris - vinai remix","the chainsmokers","40","paris (remixes)",17,2,NA,"edm - pop remixes","edm","pop edm","0.532","0.822","2","-3.309","1","0.0432","0.0648","0","0.356","0.335","99.962","218787"
"0gahmokcthhyjyr3zugr7l_0gahmokcthhyjyr3zugr7l_0gahmokcthhyjyr3zugr7l","final song - diplo & jauz remix","mo","49","final song (diplo & jauz remix)",30,12,"2016","edm - pop remixes","edm","pop edm","0.687","0.843","9","-2.974","1","0.0312","0.208","0.000917","0.0751","0.344","126.012","190480"
"09ylduzdymzx8iociuxem5_09ylduzdymzx8iociuxem5_09ylduzdymzx8iociuxem5","side to side - slushii remix","ariana grande","0","side to side (remixes)",3,2,NA,"edm - pop remixes","edm","pop edm","0.554","0.867","6","-2.79","0","0.053","0.095","9.33534055184573","0.102","0.418","150.066","202440"
"1yxsdvzqz5dgdc1cngx0nf_1yxsdvzqz5dgdc1cngx0nf_1yxsdvzqz5dgdc1cngx0nf","let me love you - zedd remix","dj snake","0","let me love you (zedd remix)",16,12,"2016","edm - pop remixes","edm","pop edm","0.712","0.857","10","-4.281","0","0.0508","0.00938","0.00815","0.0828","0.217","117.044","206653"
"7gwoaoqk3fkpqf28fl2ptz_7gwoaoqk3fkpqf28fl2ptz_7gwoaoqk3fkpqf28fl2ptz","light - grant remix","san holo","0","light (remixes)",27,1,NA,"edm - pop remixes","edm","pop edm","0.475","0.967","1","-3.153","1","0.123","0.024","7.22e-05","0.172","0.27","169.939","195536"
"0ggvnlsxv3uan0grxvdsoc_0ggvnlsxv3uan0grxvdsoc_0ggvnlsxv3uan0grxvdsoc","shed a light - acoustic version","robin schulz","44","shed a light (the remixes part 2)",24,2,NA,"edm - pop remixes","edm","pop edm","0.543","0.601","8","-8.434","1","0.0415","0.291","0","0.0695","0.486","121.763","199120"
"2winorckezta4cullwp86j_2winorckezta4cullwp86j_2winorckezta4cullwp86j","colors - audien remix","halsey","2","complementary colors",22,4,"2016","edm - pop remixes","edm","pop edm","0.654","0.887","1","-1.998","1","0.115","0.0588","0.000103","0.0849","0.691","134.998","270222"
"0blr0gzwibpjli5y2bugyz_0blr0gzwibpjli5y2bugyz_0blr0gzwibpjli5y2bugyz","ghost - lost kings remix","halsey","1","room 93: the remixes",3,3,"2015","edm - pop remixes","edm","pop edm","0.701","0.852","0","-4.908","1","0.0339","0.423","0.00474","0.202","0.433","104.988","189267"
"1w7znykcyjact95mavr6cs_1w7znykcyjact95mavr6cs_1w7znykcyjact95mavr6cs","cheap thrills remix","sia","25","cheap thrills remix",17,6,"2016","edm - pop remixes","edm","pop edm","0.534","0.749","6","-5.562","0","0.0749","0.0776","1.47e-06","0.0906","0.671","179.975","212160"
"6nbiscozvqxawdfiek2qxs_6nbiscozvqxawdfiek2qxs_6nbiscozvqxawdfiek2qxs","stranger - blanke remix","peking duk","23","stranger (remixes - pt. 1)",20,1,NA,"edm - pop remixes","edm","pop edm","0.616","0.863","1","-6.17","0","0.0989","0.0667","0.00118","0.784","0.131","105.007","263024"
"7wzeks2i4wsvnyklziu9lo_7wzeks2i4wsvnyklziu9lo_7wzeks2i4wsvnyklziu9lo","by your side - two can remix","jonas blue","0","by your side (remixes)",16,12,"2016","edm - pop remixes","edm","pop edm","0.566","0.889","9","-3.227","0","0.0266","0.0326","0","0.411","0.499","116.994","213171"
"54co2vulhs86lubcnuugzc_54co2vulhs86lubcnuugzc_54co2vulhs86lubcnuugzc","false alarm - justice skolnik remix","matoma","29","false alarm (remixes vol. ii)",7,10,"2016","edm - pop remixes","edm","pop edm","0.72","0.56","8","-8.928","1","0.0527","0.00781","4.44e-06","0.0744","0.324","103.067","244806"
"38iwduov8cqeckuz1okmyc_38iwduov8cqeckuz1okmyc_38iwduov8cqeckuz1okmyc","fast car - club mix","jonas blue","37","fast car (remixes)",31,1,"2016","edm - pop remixes","edm","pop edm","0.861","0.788","9","-6.257","1","0.182","0.00678","0.0344","0.0507","0.748","124.059","330968"
"0iefn6msesixvb2dggpdei_0iefn6msesixvb2dggpdei_0iefn6msesixvb2dggpdei","something about you - odesza remix","hayden james","51","something about you (the remixes)",21,8,"2015","edm - pop remixes","edm","pop edm","0.705","0.674","11","-8.432","0","0.04","0.0184","0.0149","0.137","0.103","105","341802"
"3tbkxtdkpvll9dn6am297j_3tbkxtdkpvll9dn6am297j_3tbkxtdkpvll9dn6am297j","feather","lost kings","53","feather",24,10,"2019","edm trap","edm","pop edm","0.756","0.629","2","-6.604","1","0.0393","0.305","1.86e-05","0.135","0.433","141.003","211320"
"1xkqmq1elurfrkvnhfd3jd_1xkqmq1elurfrkvnhfd3jd_1xkqmq1elurfrkvnhfd3jd","could it be","calvin","40","could it be",18,10,"2019","edm trap","edm","pop edm","0.636","0.681","9","-5.676","0","0.0351","0.0621","0","0.138","0.63","119.945","208930"
"3k3j3rmae8z5uhqhva45rl_3k3j3rmae8z5uhqhva45rl_3k3j3rmae8z5uhqhva45rl","buckle up","klave","28","buckle up",6,9,"2019","edm trap","edm","pop edm","0.645","0.824","1","-5.613","1","0.112","0.116","0","0.126","0.284","165","157462"
"0ud2tqfecl1h0s0b9izza6_0ud2tqfecl1h0s0b9izza6_0ud2tqfecl1h0s0b9izza6","crash n burn","ilvs","22","crash n burn",18,10,"2019","edm trap","edm","pop edm","0.391","0.527","9","-8.938","1","0.0516","0.47","2.24e-05","0.123","0.518","148.643","182787"
"2wb7cfgucj3c95h5vcrsgg_2wb7cfgucj3c95h5vcrsgg_2wb7cfgucj3c95h5vcrsgg","room for two","moe aly","38","room for two",9,8,"2019","edm trap","edm","pop edm","0.387","0.693","10","-7.865","0","0.0589","0.182","0","0.171","0.287","149.187","201612"
